paper_id,source_table_id,source_table_row,claim_id,claim_type,row_status,reasons,source_informative,statement_informative,overlap_ratio,env_resolved,out_resolved,effect_known,translation_status,translation_confidence,translation_warnings,needs_verification,quality_flag,statement,source_quote
doi:10.1177/0146167208320555,TBL-20260214094811-007,0,doi:10.1177/0146167208320555-TBL-C003,sample,verified_weak,translation_status:noncausal,true,true,1.0000,true,true,true,noncausal,0.3,noncausal_claim_type,true,ok,age: Western East Asian Paintings Paintings M SD M SD t p,age: Western East Asian Paintings Paintings M SD M SD t p
doi:10.1177/0146167208320555,TBL-20260214094811-007,1,doi:10.1177/0146167208320555-TBL-C004,sample,verified_weak,low_statement_source_overlap|translation_status:noncausal,true,true,0.0320,true,true,true,noncausal,0.3,noncausal_claim_type,true,ok|garbled_statement|needs_article_type_verification,"Culture and Aesthetic Preference: Comparing the Attention to Context of East Asians and Americans Takahiko Masuda University of Alberta Richard Gonzalez University of Michigan Letty Kwan University of Illinois Richard E.Nisbett University of Michigan: how contemporary East Asians and Westerners draw landscape pictures and take portrait photographs. Study 3 further investigated aesthetic preferences for portrait photographs. The results suggest that (a) traditional East Asian art has predominantly context-inclusive styles, whereas Western art has predominantly object- focused styles, and (b) contemporary members of East Asian and Western cultures maintain these culturally shaped aesthetic orientations. The findings can be explained by the relation among attention, cultural resources, and aesthetic preference. Keywords: culture; attention; East Asians; Westerners; aes- thetics; visual images Cultural psychology has demonstrated that East Asians differ systematically from Westerners in cog- nitive activity, including categorization, causal explana- tion, and logical versus dialectical inference (Nisbett, 2003; Nisbett, Peng, Choi, & Norenzayan, 2001). These studies have suggested that people from East Asian cultures (e.g., China, Korea, and Japan) tend to; : designed by Witkin and his colleagues (Witkin, 1967; Witkin & Berry, 1975; Witkin & Goodenough, 1977) to examine the influence of context on perceptual judg- ment. In their experiment, a frame of about 16 square inches (approximately 41 cm) was rotated independently",age: Ratio of the 14.65 12.50 4.28 8.33 9.10 .001 face area to the frame
doi:10.1177/0146167208320555,TBL-20260214094811-008,0,doi:10.1177/0146167208320555-TBL-C005,sample,verified_weak,translation_status:noncausal,true,true,1.0000,true,true,true,noncausal,0.3,noncausal_claim_type,true,ok,age: Western East Asian Paintings Paintings M SD M SD t p,age: Western East Asian Paintings Paintings M SD M SD t p
doi:10.1177/0146167208320555,TBL-20260214094811-008,1,doi:10.1177/0146167208320555-TBL-C006,sample,verified_weak,low_statement_source_overlap|translation_status:noncausal,true,true,0.0667,true,true,true,noncausal,0.3,noncausal_claim_type,true,ok|garbled_statement|needs_article_type_verification,": University of Alberta, P-355, Biological Sciences Building, Edmonton, AB, Canada, T6G 2E9; e-mail: tmasuda@ualberta.ca. PSPB, Vol. 34 No. 9, September 2008 1260-1275 DOI: 10.1177/0146167208320555 © 2008 by the Society for Personality and Social Psychology, Inc.",age: Ratio of the 64.34 26.05 82.42 26.79 6.08 .001 horizon to the frame Ratio of the 1.18 1.69 0.72 1.31 2.88 .005 face area to the frame
doi:10.1177/0146167208320555,TBL-20260214094811-010,0,doi:10.1177/0146167208320555-TBL-C007,sample,verified_weak,translation_status:noncausal,true,true,1.0000,true,true,true,noncausal,0.3,noncausal_claim_type,true,ok,age: Western East Asian Drawings Drawings M SD M SD t p,age: Western East Asian Drawings Drawings M SD M SD t p
doi:10.1177/0146167208320555,TBL-20260214094811-010,1,doi:10.1177/0146167208320555-TBL-C008,sample,verified_weak,translation_status:noncausal,true,true,0.2353,true,true,true,noncausal,0.3,noncausal_claim_type,true,ok|garbled_statement,Table-derived finding links age ratio horizon to age ratio horizon with association; numeric row text was denoised due OCR fragmentation.,age: Ratio of the 56.37 18.92 67.16 15.06 2.98 .005 horizon to the frame Number of 6.19 6.94 10.72 12.02 2.16 .05 additional objects
zotero:D3QWDYAQ,TBL-20260214095057-001,0,zotero:D3QWDYAQ-TBL-C001,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,ok,"[13] NANOSTONE particle Treated Wood: ]16[ WOOD.E, 3D-textiles & composite materials; ]14[ Aluminum: ]17[Wood resistant to humidity and water; ]15[ Paints: ]18[ Resin ]20[ Ceramic","[13] NANOSTONE particle Treated Wood: ]16[ WOOD.E, 3D-textiles & composite materials; ]14[ Aluminum: ]17[Wood resistant to humidity and water; ]15[ Paints: ]18[ Resin ]20[ Ceramic"
zotero:D3QWDYAQ,TBL-20260214095057-001,1,zotero:D3QWDYAQ-TBL-C002,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,ok,[13] NANOSTONE particle Treated Wood: Natural wood- Physical Therapy and Rehabilitation Room - Wade EL Nile Hospital; ]14[ Aluminum: ]19[ Stamped Precast Concrete,[13] NANOSTONE particle Treated Wood: Natural wood- Physical Therapy and Rehabilitation Room - Wade EL Nile Hospital; ]14[ Aluminum: ]19[ Stamped Precast Concrete
zotero:D3QWDYAQ,TBL-20260214095058-002,0,zotero:D3QWDYAQ-TBL-C003,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,ok,"Transparent media façade, allow natural views from inside to out. Illuminated metal fabric syst em allows system integrated LED lighting to project light onto the reflective metal mesh surface creating a brilliant projection Port Authority Bus Terminal, New York [35].: $75,000 Toilet Made Of Crushed Glass [36]; : Multi","Transparent media façade, allow natural views from inside to out. Illuminated metal fabric syst em allows system integrated LED lighting to project light onto the reflective metal mesh surface creating a brilliant projection Port Authority Bus Terminal, New York [35].: $75,000 Toilet Made Of Crushed Glass [36]; : Multi"
zotero:D3QWDYAQ,TBL-20260214095058-004,0,zotero:D3QWDYAQ-TBL-C004,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,ok,Technology of Dealing with Building: Nano Technology,Technology of Dealing with Building: Nano Technology
zotero:D3QWDYAQ,TBL-20260214095058-004,1,zotero:D3QWDYAQ-TBL-C005,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,ok,Technology of Dealing with Building: Smart technology,Technology of Dealing with Building: Smart technology
zotero:D3QWDYAQ,TBL-20260214095058-004,2,zotero:D3QWDYAQ-TBL-C006,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,ok,Technology of Dealing with Building: Manufacturing,Technology of Dealing with Building: Manufacturing
zotero:D3QWDYAQ,TBL-20260214095058-005,1,zotero:D3QWDYAQ-TBL-C007,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,ok,"Building Material Types: Fabricated Metals materials - Steel -Aluminum - Copper, bronze - Stainless Steel Bricks Glass Ceramics Polymers Concrete Mixed Clay materials Earth materials Stone: Natural Volcanic materials Rocks, transformative rocks, Sedimentary rocks Organic materials Wood Leather","Building Material Types: Fabricated Metals materials - Steel -Aluminum - Copper, bronze - Stainless Steel Bricks Glass Ceramics Polymers Concrete Mixed Clay materials Earth materials Stone: Natural Volcanic materials Rocks, transformative rocks, Sedimentary rocks Organic materials Wood Leather"
doi:10.3390/ijerph18020535,TBL-20260214095239-004,0,doi:10.3390/ijerph18020535-TBL-C001,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,false,ok,"FFiigguurree 22.. TThhee iimmppaacctt ooff sscchhoooollyyaarrdd ggrreeeenniinngg oonn pphhyyssiiccaall aaccttiivviittyy oouuttccoommeess:: TThhee ffiirrsstt ccoolluummnn rreepprreesseennttss tthhee aauutthhoorrss,, tthhee: second column represents the physical activity (PA) outcome measures, while the third column repr","FFiigguurree 22.. TThhee iimmppaacctt ooff sscchhoooollyyaarrdd ggrreeeenniinngg oonn pphhyyssiiccaall aaccttiivviittyy oouuttccoommeess:: TThhee ffiirrsstt ccoolluummnn rreepprreesseennttss tthhee aauutthhoorrss,, tthhee: second column represents the physical activity (PA) outcome measures, while the third column repr"
doi:10.3390/ijerph18020535,TBL-20260214095239-004,1,doi:10.3390/ijerph18020535-TBL-C002,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,false,ok,"FFiigguurree 22.. TThhee iimmppaacctt ooff sscchhoooollyyaarrdd ggrreeeenniinngg oonn pphhyyssiiccaall aaccttiivviittyy oouuttccoommeess:: TThhee ffiirrsstt ccoolluummnn rreepprreesseennttss tthhee aauutthhoorrss,, tthhee: of findings for each outcome. This graphical representation shows an overall trend in findings ac","FFiigguurree 22.. TThhee iimmppaacctt ooff sscchhoooollyyaarrdd ggrreeeenniinngg oonn pphhyyssiiccaall aaccttiivviittyy oouuttccoommeess:: TThhee ffiirrsstt ccoolluummnn rreepprreesseennttss tthhee aauutthhoorrss,, tthhee: of findings for each outcome. This graphical representation shows an overall trend in findings ac"
doi:10.18848/2325-1328/cgp/v06i01/38559,TBL-20260214095303-002,0,doi:10.18848/2325-1328/cgp/v06i01/38559-TBL-C001,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,false,ok,Category: Sub- category; Directprospects: panoramas (openorclosed); : secondary peepholes; Indirectprospects: secondary panoramas,Category: Sub- category; Directprospects: panoramas (openorclosed); : secondary peepholes; Indirectprospects: secondary panoramas
doi:10.18848/2325-1328/cgp/v06i01/38559,TBL-20260214095303-002,1,doi:10.18848/2325-1328/cgp/v06i01/38559-TBL-C002,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,false,ok,Category: Type; Directprospects: simple,Category: Type; Directprospects: simple
doi:10.18848/2325-1328/cgp/v06i01/38559,TBL-20260214095303-002,2,doi:10.18848/2325-1328/cgp/v06i01/38559-TBL-C003,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,false,ok,Category: Notes; Directprospects: 360`,Category: Notes; Directprospects: 360`
doi:10.18848/2325-1328/cgp/v06i01/38559,TBL-20260214095304-007,0,doi:10.18848/2325-1328/cgp/v06i01/38559-TBL-C004,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,false,ok,Category: Relationship; Prospectandrefuge: mutuallycomplementary; Complexityandorder: coexistent(dependsonindividual),Category: Relationship; Prospectandrefuge: mutuallycomplementary; Complexityandorder: coexistent(dependsonindividual)
doi:10.18848/2325-1328/cgp/v06i01/38559,TBL-20260214095304-007,1,doi:10.18848/2325-1328/cgp/v06i01/38559-TBL-C005,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,false,ok,"Category: Attribute; Prospectandrefuge: expansive, bright; : high degree; Complexityandorder: highlevel; Enticement: desiretoexplore","Category: Attribute; Prospectandrefuge: expansive, bright; : high degree; Complexityandorder: highlevel; Enticement: desiretoexplore"
doi:10.18848/2325-1328/cgp/v06i01/38559,TBL-20260214095304-007,2,doi:10.18848/2325-1328/cgp/v06i01/38559-TBL-C006,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,false,ok,Category: Symbolism; Prospectandrefuge: intrinsic pleasurewhen observing; : pleasure; Complexityandorder: overwhelming; movementallows choice; Enticement: view(light)and opportunityfor movement,Category: Symbolism; Prospectandrefuge: intrinsic pleasurewhen observing; : pleasure; Complexityandorder: overwhelming; movementallows choice; Enticement: view(light)and opportunityfor movement
doi:10.18848/2325-1328/cgp/v06i01/38559,TBL-20260214095304-007,3,doi:10.18848/2325-1328/cgp/v06i01/38559-TBL-C007,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,false,ok,Category: Meaning; Prospectandrefuge: fundamental to habitablespace; Complexityandorder: keytoaestheticapproach; Enticement: fundamentalto habitablespace,Category: Meaning; Prospectandrefuge: fundamental to habitablespace; Complexityandorder: keytoaestheticapproach; Enticement: fundamentalto habitablespace
doi:10.26687/archnet-ijar.v8i2.436,TBL-20260214095328-001,0,doi:10.26687/archnet-ijar.v8i2.436-TBL-C001,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,false,ok,"Use fractal geometries in artwork (from realism to abstract); in building materials (e.g.,: wood grain, stone) for exposed structure elements, interior finishes, or components of the","Use fractal geometries in artwork (from realism to abstract); in building materials (e.g.,: wood grain, stone) for exposed structure elements, interior finishes, or components of the"
doi:10.26687/archnet-ijar.v8i2.436,TBL-20260214095329-002,0,doi:10.26687/archnet-ijar.v8i2.436-TBL-C002,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,false,ok,"Friedman, B., Freier, N. G., & Kahn, P. H., Jr. (2004). Office window of the future?—Two case studies of an: augmented window. In Extended abstracts of SIGCHI conference on human factors in computing systems (p1559).","Friedman, B., Freier, N. G., & Kahn, P. H., Jr. (2004). Office window of the future?—Two case studies of an: augmented window. In Extended abstracts of SIGCHI conference on human factors in computing systems (p1559)."
doi:10.26687/archnet-ijar.v8i2.436,TBL-20260214095329-002,1,doi:10.26687/archnet-ijar.v8i2.436-TBL-C003,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,false,ok,"Friedman, B., Freier, N. G., & Kahn, P. H., Jr. (2004). Office window of the future?—Two case studies of an: New York: ACM Press.","Friedman, B., Freier, N. G., & Kahn, P. H., Jr. (2004). Office window of the future?—Two case studies of an: New York: ACM Press."
doi:10.48550/arxiv.2102.03629,TBL-20260214095435-002,0,doi:10.48550/arxiv.2102.03629-TBL-C001,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,ok,"of fully immersive virtual reality in interior design research. Journal of Interior Design, 45(3),: 27-42.","of fully immersive virtual reality in interior design research. Journal of Interior Design, 45(3),: 27-42."
doi:10.47436/jaars.2022.98893.1051,TBL-20260214095512-001,0,doi:10.47436/jaars.2022.98893.1051-TBL-C001,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,ok,Category: Relaxing; Explanation text: I feel that I relax in this place. I can rest without worries.,Category: Relaxing; Explanation text: I feel that I relax in this place. I can rest without worries.
doi:10.47436/jaars.2022.98893.1051,TBL-20260214095512-001,1,doi:10.47436/jaars.2022.98893.1051-TBL-C002,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,ok,Category: Physical activity is permitted.; Explanation text: I'm able to move around and be active here.,Category: Physical activity is permitted.; Explanation text: I'm able to move around and be active here.
doi:10.47436/jaars.2022.98893.1051,TBL-20260214095512-001,2,doi:10.47436/jaars.2022.98893.1051-TBL-C003,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,ok,Category: My favorite place,Category: My favorite place
doi:10.47436/jaars.2022.98893.1051,TBL-20260214095512-001,4,doi:10.47436/jaars.2022.98893.1051-TBL-C004,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,ok,Category: Good place to study/learn; Explanation text: I can always study well and comfortably here.,Category: Good place to study/learn; Explanation text: I can always study well and comfortably here.
