paper_id,claim_id,claim_type,node_id,statement,ae_confidence,node_type,article_type_family,template_version,environment_variable,outcome_variable,environment_candidates,outcome_candidates,environment_candidate_scores,outcome_candidate_scores,environment_canonical_id,outcome_canonical_id,environment_resolution_confidence,outcome_resolution_confidence,environment_resolution_match_type,outcome_resolution_match_type,translation_status,translation_confidence,translation_warnings,environment_node_id,outcome_node_id,effect_direction,edge_id,edge_type,source_node_id,target_node_id,weight,evidence_basis,needs_verification,justification,relation_type_hint,relation_strength_hint,relation_provenance_hint,argument_relation_type,causal_level,argument_scheme,theory_name,target_paper_id,citation_text,citation_doi,citation_context,citation_match_confidence,citation_match_type,source_section,source_page_start,source_page_end,source_quote,source_quote_hash,source_table_id,source_table_row,quality_flag,source,evidence_level,provenance_tier,requires_pdf_confirmation,source_zone,extraction_difficulty,processed_at,article_type_needs_review
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C024,finding,doi:10.18419/opus-9385-TBL-C024,Factor: For general health; Daylight Better: 73; Electric Light better: 3; No Difference: 15; No opinion: 8,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,general health,health,['factor general health'],['health'],"['central hearth:0.686', 'soft neutral palette:0.585', 'arch.pattern.central_hearth:0.583', 'central feature:0.556', 'solar penetration depth:0.545']",['health:1.000'],arch.pattern.central_hearth,health,0.7857,1.0,fuzzy,exact,fuzzy,1.0,,env.arch.pattern.central_hearth,out.health,positive,edge:doi:10.18419/opus-9385-TBL-C024,COHERENCE_SUPPORT,env.arch.pattern.central_hearth,out.health,0.4,explicit_statement,true,Factor: For general health; Daylight Better: 73; Electric Light better: 3; No Difference: 15; No opinion: 8,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,89,89,Factor: For general health; Daylight Better: 73; Electric Light better: 3; No Difference: 15; No opinion: 8,ed867c5935577fd1,TBL-20260216235816-015,3,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:42.314601+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C025,finding,doi:10.18419/opus-9385-TBL-C025,Daylight Better: 73; Electric Light better: 9; No Difference: 9; No opinion: 9,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,daylight better,daylight better electric,['daylight better electric'],['daylight better electric'],"['daylight factor:0.615', 'daylight-white lighting:0.596', 'daylight hard:0.541', 'daylight soft:0.541', 'sunlight entering:0.537']",[],env.v1_006.daylight_factor,UNRESOLVED:outcome:daylight_better_electric,0.7333,0.0,fuzzy,unresolved,inferred,0.7333,outcome_unresolved,env.v1_006.daylight_factor,out.unresolved.daylight_better_electric,positive,edge:doi:10.18419/opus-9385-TBL-C025,COHERENCE_SUPPORT,env.v1_006.daylight_factor,out.unresolved.daylight_better_electric,0.4,explicit_statement,true,Daylight Better: 73; Electric Light better: 9; No Difference: 9; No opinion: 9,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,89,89,Daylight Better: 73; Electric Light better: 9; No Difference: 9; No opinion: 9,d21546293029e0c0,TBL-20260216235816-015,4,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:42.412451+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C026,finding,doi:10.18419/opus-9385-TBL-C026,Factor: For color appearance of people,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,factor color appearance,factor color appearance,['factor color appearance'],['factor color appearance'],"['flat material appearance:0.681', 'warm color temperature:0.622', 'warm color palette:0.585', 'cool color palette:0.585', 'organic color palette:0.545']",[],UNRESOLVED:environment:factor_color_appearance,UNRESOLVED:outcome:factor_color_appearance,0.0,0.0,unresolved,unresolved,inferred,0.6809,environment_unresolved|outcome_unresolved,env.unresolved.factor_color_appearance,out.unresolved.factor_color_appearance,positive,edge:doi:10.18419/opus-9385-TBL-C026,COHERENCE_SUPPORT,env.unresolved.factor_color_appearance,out.unresolved.factor_color_appearance,0.4,explicit_statement,true,Factor: For color appearance of people,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,89,89,Factor: For color appearance of people,504315f75e6c023a,TBL-20260216235816-015,5,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:42.604852+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C027,finding,doi:10.18419/opus-9385-TBL-C027,Factor: and furnishing,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,factor furnishing,factor furnishing factor,['factor furnishing factor'],['factor furnishing factor'],"['soft furnishings:0.650', 'confusing paths:0.564', 'standardized furnishings:0.542', 'textiles/soft furnishings:0.531', 'warning indicators:0.524']",[],env.ae.textiles/soft_furnishings,UNRESOLVED:outcome:factor_furnishing_factor,0.7879,0.0,fuzzy,unresolved,inferred,0.7879,outcome_unresolved,env.ae.textiles_soft_furnishings,out.unresolved.factor_furnishing_factor,positive,edge:doi:10.18419/opus-9385-TBL-C027,COHERENCE_SUPPORT,env.ae.textiles_soft_furnishings,out.unresolved.factor_furnishing_factor,0.4,explicit_statement,true,Factor: and furnishing,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,89,89,Factor: and furnishing,087306b17cfdabde,TBL-20260216235816-015,6,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:42.734648+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C028,finding,doi:10.18419/opus-9385-TBL-C028,Factor: For work performance; Daylight Better: 49; Electric Light better: 21; No Difference: 27; No opinion: 3,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,work,work performance,['factor work performance'],['work performance'],[],"['work performance:1.000', 'task performance:0.812', 'mental performance:0.706', 'cognitive performance:0.703', 'working memory:0.533']",env.ae.worn/degraded,behav.productivity,0.75,1.0,fuzzy,exact,fuzzy,1.0,,env.ae.worn_degraded,out.behav.productivity,positive,edge:doi:10.18419/opus-9385-TBL-C028,COHERENCE_SUPPORT,env.ae.worn_degraded,out.behav.productivity,0.4,explicit_statement,true,Factor: For work performance; Daylight Better: 49; Electric Light better: 21; No Difference: 27; No opinion: 3,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,89,89,Factor: For work performance; Daylight Better: 49; Electric Light better: 21; No Difference: 27; No opinion: 3,ffb084bf3314c293,TBL-20260216235816-015,7,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:42.874041+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C029,finding,doi:10.18419/opus-9385-TBL-C029,Daylight Better: 46; Electric Light better: 30; No Difference: 18; No opinion: 6,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,daylight better,daylight better electric,['daylight better electric'],['daylight better electric'],"['daylight factor:0.615', 'daylight-white lighting:0.596', 'daylight hard:0.541', 'daylight soft:0.541', 'sunlight entering:0.537']",[],env.v1_006.daylight_factor,UNRESOLVED:outcome:daylight_better_electric,0.7333,0.0,fuzzy,unresolved,inferred,0.7333,outcome_unresolved,env.v1_006.daylight_factor,out.unresolved.daylight_better_electric,positive,edge:doi:10.18419/opus-9385-TBL-C029,COHERENCE_SUPPORT,env.v1_006.daylight_factor,out.unresolved.daylight_better_electric,0.4,explicit_statement,true,Daylight Better: 46; Electric Light better: 30; No Difference: 18; No opinion: 6,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,89,89,Daylight Better: 46; Electric Light better: 30; No Difference: 18; No opinion: 6,9d174fe7d82f38fe,TBL-20260216235816-015,8,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:42.971986+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C030,finding,doi:10.18419/opus-9385-TBL-C030,: pter V,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,pter pter,pter pter,['pter pter'],['pter pter'],"['wallpaper patterned:0.571', 'planters present:0.560', 'potted plants:0.545', 'water feature:0.545', 'temple:0.533']",[],UNRESOLVED:environment:pter_pter,UNRESOLVED:outcome:pter_pter,0.0,0.0,unresolved,unresolved,inferred,0.5714,environment_unresolved|outcome_unresolved,env.unresolved.pter_pter,out.unresolved.pter_pter,positive,edge:doi:10.18419/opus-9385-TBL-C030,COHERENCE_SUPPORT,env.unresolved.pter_pter,out.unresolved.pter_pter,0.4,explicit_statement,true,: pter V,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,101,101,: pter V,7a02e1ebf8950a8e,TBL-20260216235817-016,0,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:43.022098+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C031,finding,doi:10.18419/opus-9385-TBL-C031,": Solar – Thermal Performance
of Glazing",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,solar thermal performance,thermal performance,['solar thermal performance'],['solar thermal performance'],"['flat material appearance:0.653', 'control over thermal: fans:0.588', 'specular hard surfaces:0.553', 'low vertical clearance:0.553', 'orthogonal forms:0.537']","['mental performance:0.698', 'work performance:0.683', 'cognitive performance:0.652', 'task performance:0.634', 'short-term memory:0.524']",env.generic.thermal,cog.performance,0.42,0.8108,generic_keyword,fuzzy,inferred,0.8108,,env.generic.thermal,out.cog.performance,positive,edge:doi:10.18419/opus-9385-TBL-C031,COHERENCE_SUPPORT,env.generic.thermal,out.cog.performance,0.4,explicit_statement,true,: Solar – Thermal Performance of Glazing,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,101,101,: Solar – Thermal Performance of Glazing,cdcb39501055657a,TBL-20260216235817-016,2,needs_article_type_verification|translation_inferred,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:43.199921+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C032,finding,doi:10.18419/opus-9385-TBL-C032,: pter VI,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,pter pter,pter pter,['pter pter'],['pter pter'],"['wallpaper patterned:0.571', 'planters present:0.560', 'potted plants:0.545', 'water feature:0.545', 'temple:0.533']",[],UNRESOLVED:environment:pter_pter,UNRESOLVED:outcome:pter_pter,0.0,0.0,unresolved,unresolved,inferred,0.5714,environment_unresolved|outcome_unresolved,env.unresolved.pter_pter,out.unresolved.pter_pter,positive,edge:doi:10.18419/opus-9385-TBL-C032,COHERENCE_SUPPORT,env.unresolved.pter_pter,out.unresolved.pter_pter,0.4,explicit_statement,true,: pter VI,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,121,121,: pter VI,b1ea3e50437751c6,TBL-20260216235818-017,0,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:43.250238+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C033,finding,doi:10.18419/opus-9385-TBL-C033,": Thermal and Visual Physical
Comfort Modes",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,visual,physical,['thermal visual physical'],['thermal visual physical'],"['visual entropy spatial:0.578', 'smooth visual field:0.571']",[],env.ae.view_to_outdoors,physio,0.7273,0.7619,fuzzy,fuzzy,fuzzy,0.7619,,env.ae.view_to_outdoors,out.physio,positive,edge:doi:10.18419/opus-9385-TBL-C033,COHERENCE_SUPPORT,env.ae.view_to_outdoors,out.physio,0.4,explicit_statement,true,: Thermal and Visual Physical Comfort Modes,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,121,121,: Thermal and Visual Physical Comfort Modes,071001512ce7a32b,TBL-20260216235818-017,2,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:43.393859+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C034,finding,doi:10.18419/opus-9385-TBL-C034,"Comfort Types: Thermal Comfort; Comfort Determinants: Internal air temperature
Mean radiant temperature
Internal air humidity
Air movements",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,comfort types thermal,comfort types thermal,['comfort types thermal'],['comfort types thermal'],[],[],env.generic.thermal,out.generic.comfort,0.42,0.42,generic_keyword,generic_keyword,inferred,0.42,,env.generic.thermal,out.generic.comfort,positive,edge:doi:10.18419/opus-9385-TBL-C034,COHERENCE_SUPPORT,env.generic.thermal,out.generic.comfort,0.4,explicit_statement,true,Comfort Types: Thermal Comfort; Comfort Determinants: Internal air temperature Mean radiant temperature Internal air humidity Air movements,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,123,123,Comfort Types: Thermal Comfort; Comfort Determinants: Internal air temperature Mean radiant temperature Internal air humidity Air movements,2411d8242981596a,TBL-20260216235818-018,0,needs_article_type_verification|translation_inferred,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:43.539989+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C035,finding,doi:10.18419/opus-9385-TBL-C035,"Comfort Types: Visual Comfort; Comfort Determinants: Lighting, contrast, angle of lighting
Glare, luminous distribution
Colors, scheme, color rendering
Reference to and view to outside world",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,contrast,comfort types visual,"['contrast', 'glare']",['comfort types visual'],"['contrast:1.000', 'brightness gradients and brightness contrast ratios:0.940', 'high contrast ‘spotlight’ social exposure cues:0.940', 'strong light-shadow contrast:0.940', 'high contrast illumination:0.940']",[],texture.micro.contrast,out.generic.comfort,1.0,0.42,exact,generic_keyword,inferred,1.0,,env.texture.micro.contrast,out.generic.comfort,positive,edge:doi:10.18419/opus-9385-TBL-C035,COHERENCE_SUPPORT,env.texture.micro.contrast,out.generic.comfort,0.4,explicit_statement,true,"Comfort Types: Visual Comfort; Comfort Determinants: Lighting, contrast, angle of lighting Glare, luminous distribution Colors, scheme, color rendering Reference to and view to outside world",explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,123,123,"Comfort Types: Visual Comfort; Comfort Determinants: Lighting, contrast, angle of lighting Glare, luminous distribution Colors, scheme, color rendering Reference to and view to outside world",c6d348a5fefd8ea0,TBL-20260216235818-018,2,needs_article_type_verification|translation_inferred,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:43.562557+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C036,finding,doi:10.18419/opus-9385-TBL-C036,Cold: 1; Cool: 2; Slightly cool: 3; Neutral: 4; Slightly warm: 5,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,cool slightly,cold cool slightly,['cold cool slightly'],['cold cool slightly'],"['cool light:0.714', 'led cool white:0.625', 'occluded sightlines:0.541', 'cool-white lighting:0.541', 'mold or rust:0.533']",[],env.ae.cool_lighting_(high_cct),UNRESOLVED:outcome:cold_cool_slightly,0.8696,0.0,fuzzy,unresolved,inferred,0.8696,outcome_unresolved,env.ae.cool_lighting_high_cct,out.unresolved.cold_cool_slightly,positive,edge:doi:10.18419/opus-9385-TBL-C036,COHERENCE_SUPPORT,env.ae.cool_lighting_high_cct,out.unresolved.cold_cool_slightly,0.4,explicit_statement,true,Cold: 1; Cool: 2; Slightly cool: 3; Neutral: 4; Slightly warm: 5,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,130,130,Cold: 1; Cool: 2; Slightly cool: 3; Neutral: 4; Slightly warm: 5,fa3edd09d50f9117,TBL-20260216235819-021,0,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:43.658529+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C037,finding,doi:10.18419/opus-9385-TBL-C037,Cold: -3; Cool: -2; Slightly cool: -1; Neutral: 0; Slightly warm: 1,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,cool slightly,cold cool slightly,['cold cool slightly'],['cold cool slightly'],"['cool light:0.714', 'led cool white:0.625', 'occluded sightlines:0.541', 'cool-white lighting:0.541', 'mold or rust:0.533']",[],env.ae.cool_lighting_(high_cct),UNRESOLVED:outcome:cold_cool_slightly,0.8696,0.0,fuzzy,unresolved,inferred,0.8696,outcome_unresolved,env.ae.cool_lighting_high_cct,out.unresolved.cold_cool_slightly,positive,edge:doi:10.18419/opus-9385-TBL-C037,COHERENCE_SUPPORT,env.ae.cool_lighting_high_cct,out.unresolved.cold_cool_slightly,0.4,explicit_statement,true,Cold: -3; Cool: -2; Slightly cool: -1; Neutral: 0; Slightly warm: 1,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,130,130,Cold: -3; Cool: -2; Slightly cool: -1; Neutral: 0; Slightly warm: 1,405d5f50cab8433b,TBL-20260216235819-021,1,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:43.753692+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C038,finding,doi:10.18419/opus-9385-TBL-C038,: Re-strike,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,re-strike re-strike,re-strike re-strike,['re-strike re-strike'],['re-strike re-strike'],"['restricted palette:0.595', 'restricted access:0.556']",[],UNRESOLVED:environment:re_strike_re_strike,UNRESOLVED:outcome:re_strike_re_strike,0.0,0.0,unresolved,unresolved,inferred,0.5946,environment_unresolved|outcome_unresolved,env.unresolved.re_strike_re_strike,out.unresolved.re_strike_re_strike,positive,edge:doi:10.18419/opus-9385-TBL-C038,COHERENCE_SUPPORT,env.unresolved.re_strike_re_strike,out.unresolved.re_strike_re_strike,0.4,explicit_statement,true,: Re-strike,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,144,144,: Re-strike,a0cae4e35cfa2993,TBL-20260216235820-024,0,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:58:43.853462+00:00,true
